"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Suspended Solids (mg/L)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Ammonia Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","Total Inorganic Nitrogen (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Turbidity (NTU)","pH","Temperature (°C)","Salinity (psu)"
"Mirs Bay","MM2","2019-12-12","1","Middle Water","0.6","3","<0.02","0.62","0.023","0.006","0.03","96","7.2","3","1.5","8.2","19.7","33.3"
"Mirs Bay","MM2","2019-12-12","1","Bottom Water","0.7","3.7","<0.02","0.43","0.02","0.008","0.02","95","7.1","11","1.8","8.2","19.7","33.3"
"Mirs Bay","MM2","2020-01-13","1","Surface Water","0.5","9.4","0.03","0.19","0.056","0.014","0.08","88","6.5","<1","2.8","8.3","20.6","32.6"
"Mirs Bay","MM2","2020-01-13","1","Middle Water","0.6","12","0.03","0.13","0.061","0.006","0.08","87","6.5","<1","1.8","8.3","20.5","32.6"
"Mirs Bay","MM2","2020-01-13","1","Bottom Water","0.3","15","0.03","0.28","0.063","0.008","0.08","93","6.9","<1","1.9","8.3","20.5","32.7"
"Mirs Bay","MM2","2020-03-19","1","Surface Water","2.6","12","0.03","0.59","0.066","0.008","0.08","88","6.5","48","1.5","8.2","20.4","32.3"
"Mirs Bay","MM2","2020-03-19","1","Middle Water","1.1","11","<0.02","0.25","0.052","0.009","0.07","98","7.3","27","1.5","8.1","20.2","32.7"
"Mirs Bay","MM2","2020-03-19","1","Bottom Water","0.6","8.4","<0.02","0.29","0.053","0.009","0.07","88","6.6","11","1.5","8.1","20.1","32.7"
"Mirs Bay","MM2","2020-05-21","1","Surface Water","0.7","1.6","<0.02","0.25","0.04","0.007","0.04","95","6.3","<1","1.5","8","27.6","32.3"
"Mirs Bay","MM2","2020-05-21","1","Middle Water","0.6","1.6","<0.02","0.45","0.041","0.009","0.05","97","6.4","1","1.6","8","27.4","32.7"
"Mirs Bay","MM2","2020-05-21","1","Bottom Water","1","2.2","<0.02","0.14","0.044","0.011","0.05","85","5.6","<1","1.7","7.9","27.2","33"
"Mirs Bay","MM2","2020-06-15","1","Surface Water","2.4","3.6","0.03","0.49","0.01","0.004","0.01","92","6","<1","1.2","8.1","29.5","29"
"Mirs Bay","MM2","2020-06-15","1","Middle Water","1.7","3.1","<0.02","0.4","0.029","0.003","0.04","97","6.3","<1","0.6","8.1","29.3","29.4"
"Mirs Bay","MM2","2020-06-15","1","Bottom Water","1.5","2.9","<0.02","0.71","0.024","<0.002","0.03","93","6.1","<1","1.1","8","28.8","30"
"Mirs Bay","MM2","2020-07-16","1","Surface Water","1.1","1.6","0.03","0.27","0.022","0.007","0.03","104","6.6","1","2.3","8.1","29","33.6"
"Mirs Bay","MM2","2020-07-16","1","Middle Water","1.1","2.7","0.05","0.19","0.079","0.011","0.09","90","6.1","<1","2","8","25","34.7"
"Mirs Bay","MM2","2020-07-16","1","Bottom Water","0.8","3.8","0.06","0.27","0.052","0.006","0.06","86","6","<1","2.4","7.9","23.5","34.6"
"Mirs Bay","MM2","2020-09-14","1","Surface Water","1","1.8","0.06","0.37","<0.005","0.005","0.01","99","6.3","<1","1.7","8","30","31.4"
"Mirs Bay","MM2","2020-09-14","1","Middle Water","1","2.5","0.06","0.92","<0.005","0.007","<0.01","95","6.1","<1","1.5","8","29.8","31.6"
"Mirs Bay","MM2","2020-09-14","1","Bottom Water","0.7","2.2","0.05","0.65","0.031","0.007","0.04","70","4.6","3","2.7","7.7","27.2","33"
"Mirs Bay","MM2","2020-10-19","1","Surface Water","0.6","12","0.06","0.38","0.031","0.01","0.05","84","5.6","1","3.7","8.1","27.2","31.4"
"Mirs Bay","MM2","2020-10-19","1","Middle Water","0.5","2.9","0.05","1.12","0.035","0.007","0.05","88","5.8","<1","3.8","8.1","27.4","31.6"
"Mirs Bay","MM2","2020-10-19","1","Bottom Water","0.5","3.1","0.05","1.12","0.039","0.006","0.06","87","5.8","1","3.6","8.1","27.1","31.6"
"Mirs Bay","MM2","2020-11-19","1","Surface Water","1","2","0.08","0.22","0.031","0.02","0.04","89","6.1","<1","4.2","8","25.3","32.8"
"Mirs Bay","MM2","2020-11-19","1","Middle Water","0.8","1.6","0.06","0.36","0.034","0.009","0.04","98","6.8","<1","3.2","8","24.4","33"
"Mirs Bay","MM2","2020-11-19","1","Bottom Water","0.7","7.9","0.07","0.57","0.035","0.008","0.04","92","6.4","<1","4.2","7.9","24.2","33.1"
"Mirs Bay","MM2","2021-02-22","1","Surface Water","1.7","6.9","0.04","0.83","0.032","0.008","0.05","70","5.3","<1","3.9","7.9","20.3","31.6"
"Mirs Bay","MM2","2021-02-22","1","Middle Water","1.8","8.4","0.04","1.11","0.028","0.004","0.04","72","5.5","<1","2.2","8","19.6","31.8"
"Mirs Bay","MM2","2021-02-22","1","Bottom Water","1.8","8.7","0.03","0.65","0.038","0.003","0.05","75","5.7","<1","2.6","7.9","19.1","31.8"
"Mirs Bay","MM2","2021-03-22","1","Surface Water","0.8","3.1","0.04","0.36","0.026","0.006","0.03","66","4.8","<1","3.2","7.9","21.5","32.1"
"Mirs Bay","MM2","2021-03-22","1","Middle Water","0.8","1.7","0.03","0.45","0.024","0.005","0.03","67","4.9","<1","3.1","7.8","21.5","32.1"
"Mirs Bay","MM2","2021-03-22","1","Bottom Water","0.7","3.6","0.03","0.58","0.032","0.006","0.04","73","5.3","<1","3.9","7.8","21.5","32.2"
"Mirs Bay","MM2","2021-04-29","1","Surface Water","0.6","1.1","0.07","0.8","0.067","0.005","0.1","63","4.3","<1","3.2","7.5","25.2","33.1"
"Mirs Bay","MM2","2021-04-29","1","Middle Water","0.6","2.3","0.18","0.46","0.069","0.014","0.09","64","4.4","<1","3.2","7.5","24.7","33.2"
"Mirs Bay","MM2","2021-04-29","1","Bottom Water","0.4","1.8","0.04","0.55","0.075","0.019","0.09","66","4.6","1","5.9","7.4","24.6","33.3"
"Mirs Bay","MM2","2021-05-26","1","Surface Water","0.3","0.7","N/A","N/A","0.026","0.004","0.03","104","6.6","150","6.2","7.6","29.1","33.4"
"Mirs Bay","MM2","2021-05-26","1","Middle Water","0.2","1.4","N/A","N/A","0.032","0.004","0.04","73","4.8","<1","3.1","7.5","26.8","33.9"
"Mirs Bay","MM2","2021-05-26","1","Bottom Water","<0.1","4","N/A","N/A","0.042","0.005","0.05","60","4","<1","3.4","7.5","25.6","34.1"
"Mirs Bay","MM2","2021-06-23","1","Surface Water","0.9","1.4","N/A","N/A","0.02","0.005","0.02","72","4.7","<1","2.6","7.7","28.5","32.6"
"Mirs Bay","MM2","2021-06-23","1","Middle Water","0.7","10","N/A","N/A","0.041","0.012","0.08","76","5.1","2","4","7.4","25.8","33.9"
"Mirs Bay","MM2","2021-06-23","1","Bottom Water","0.5","2","N/A","N/A","0.035","0.01","0.09","51","3.5","<1","3.9","7.4","24.5","34.1"
"Mirs Bay","MM2","2021-07-23","1","Surface Water","0.4","2.3","N/A","N/A","0.063","0.003","0.1","67","4.3","<1","2.9","7.5","29.8","28.7"
"Mirs Bay","MM2","2021-07-23","1","Middle Water","0.4","1.8","N/A","N/A","0.07","<0.002","0.09","63","4.1","<1","2.5","7.5","28.8","30.3"
"Mirs Bay","MM2","2021-07-23","1","Bottom Water","<0.1","2.2","N/A","N/A","0.064","<0.002","0.07","61","3.9","1","2.5","7.5","28.7","30.8"
"Mirs Bay","MM2","2021-08-16","1","Surface Water","1.7","2.3","N/A","N/A","0.011","<0.002","0.02","74","4.9","1","2.8","7.6","28.6","30.5"
"Mirs Bay","MM2","2021-08-16","1","Middle Water","1.4","5.4","N/A","N/A","0.012","<0.002","0.02","83","5.6","1","3.1","7.3","26.5","32.7"
"Mirs Bay","MM2","2021-08-16","1","Bottom Water","2.1","3.9","N/A","N/A","0.018","0.013","0.07","48","3.3","2","3.6","7.1","24.3","33.9"
"Mirs Bay","MM2","2021-09-20","1","Surface Water","1.3","1.6","N/A","N/A","0.02","<0.002","0.05","86","5.4","<1","157.1","8.2","30.2","32.9"
"Mirs Bay","MM2","2021-09-20","1","Middle Water","1.3","1.6","N/A","N/A","0.023","<0.002","0.05","84","5.3","<1","21.2","8.2","29.5","33"
"Mirs Bay","MM2","2021-09-20","1","Bottom Water","1.2","1.6","N/A","N/A","0.03","0.006","0.05","78","5","1","20.2","8.1","28.6","33.1"
"Mirs Bay","MM2","2021-10-22","1","Surface Water","0.7","2.7","N/A","N/A","0.036","0.004","0.05","87","5.8","<1","6","8","26.4","31.5"
"Mirs Bay","MM2","2021-10-22","1","Middle Water","0.7","2.1","N/A","N/A","0.032","0.004","0.04","78","5.3","2","5.1","8","26.4","31.5"
"Mirs Bay","MM2","2021-10-22","1","Bottom Water","0.5","3.5","N/A","N/A","0.039","0.004","0.08","68","4.5","<1","7","7.9","27.1","32.5"
"Mirs Bay","MM2","2021-11-18","1","Surface Water","0.9","2.3","0.1","1.01","0.023","0.003","0.03","90","6.2","<1","8.6","7.7","24.1","33"
"Mirs Bay","MM2","2021-11-18","1","Middle Water","0.8","10","0.12","1.21","0.028","0.004","0.03","87","6.1","<1","5.7","7.7","23.8","33"
"Mirs Bay","MM2","2021-11-18","1","Bottom Water","0.7","8","0.13","1.21","0.036","0.004","0.04","89","6.2","<1","7.7","7.7","23.8","33.2"
"Mirs Bay","MM2","2021-12-06","1","Surface Water","0.9","3.7","0.02","0.58","0.022","0.008","0.03","84","6.2","1","73.5","7.7","21","33.4"
"Mirs Bay","MM2","2021-12-06","1","Middle Water","0.8","1.9","0.03","0.68","0.016","0.007","0.03","83","6.1","<1","47.6","7.7","21","33.4"
"Mirs Bay","MM2","2021-12-06","1","Bottom Water","0.6","5.2","<0.02","0.63","0.028","0.004","0.04","92","6.8","<1","52.1","7.7","20.7","33.5"
"Mirs Bay","MM2","2022-01-17","1","Surface Water","2.1","1.8","0.03","0.58","0.015","0.007","0.02","89","6.7","<1","9.8","7.6","19.2","33.8"
"Mirs Bay","MM2","2022-01-17","1","Middle Water","0.7","2","<0.02","0.37","0.02","0.006","0.03","85","6.4","<1","10.2","7.6","19.2","33.7"
"Mirs Bay","MM2","2022-01-17","1","Bottom Water","0.9","3.2","<0.02","0.33","0.024","0.006","0.03","92","7","<1","11.2","7.6","19.2","33.9"
"Mirs Bay","MM2","2022-02-14","1","Surface Water","1.4","5.9","0.03","0.52","0.02","<0.002","0.02","83","6.4","<1","5.6","7.6","18.6","33.3"
"Mirs Bay","MM2","2022-02-14","1","Middle Water","1.3","3.6","0.02","0.35","0.023","0.01","0.03","93","7.2","<1","5.4","7.6","18.2","33.4"
"Mirs Bay","MM2","2022-02-14","1","Bottom Water","1","3.2","0.02","0.36","0.024","0.01","0.03","95","7.4","<1","5.6","7.6","18.1","33.4"
"Mirs Bay","MM2","2022-03-28","1","Surface Water","0.7","8.4","0.05","0.44","0.086","0.009","0.15","70","5.3","55","9.4","7.5","20.3","30.8"
"Mirs Bay","MM2","2022-03-28","1","Middle Water","0.4","4.1","0.05","0.65","0.091","<0.002","0.14","77","5.8","22","5","7.5","20.9","31.5"
"Mirs Bay","MM2","2022-03-28","1","Bottom Water","0.2","1.8","0.02","0.54","0.086","<0.002","0.13","78","5.9","17","4.9","7.6","20.4","31.7"
"Mirs Bay","MM2","2022-04-29","1","Surface Water","1","3.6","<0.02","0.07","0.022","0.003","0.03","85","5.6","1","10","8.4","27.5","32.2"
"Mirs Bay","MM2","2022-04-29","1","Middle Water","0.9","5.9","0.02","0.09","0.04","0.005","0.04","86","5.9","<1","5.9","8.4","25.1","32.4"
"Mirs Bay","MM2","2022-04-29","1","Bottom Water","0.7","1.2","0.02","0.1","0.067","0.003","0.07","71","5","<1","7","8.3","23.1","32.6"
"Mirs Bay","MM2","2022-05-12","1","Surface Water","0.8","1.6","0.03","0.28","0.079","<0.002","0.17","87","6.2","180","7","8.1","24.7","27.7"
"Mirs Bay","MM2","2022-05-12","1","Middle Water","0.5","1.2","0.03","0.31","0.055","<0.002","0.12","82","5.6","1200","5.9","8.1","25","32.2"
"Mirs Bay","MM2","2022-05-12","1","Bottom Water","0.4","2.3","0.03","0.57","0.048","<0.002","0.1","90","6.2","39","6","8.1","24.8","32.6"
"Mirs Bay","MM2","2022-06-24","1","Surface Water","0.2","1.6","0.02","0.14","0.018","<0.002","0.06","99","6.4","<1","12","8.2","29.8","30.4"
"Mirs Bay","MM2","2022-06-24","1","Middle Water","0.2","3","<0.02","0.37","<0.005","<0.002","0.04","121","8.1","<1","6.1","8.2","26.9","32.2"
"Mirs Bay","MM2","2022-06-24","1","Bottom Water","<0.1","3.7","0.03","0.35","0.02","0.006","0.09","54","3.7","<1","6.8","8","25.2","33.6"
"Mirs Bay","MM2","2022-07-06","1","Surface Water","0.7","4.1","<0.02","0.3","0.038","<0.002","0.25","82","5.7","680","9.8","8.1","28.1","22.4"
"Mirs Bay","MM2","2022-07-06","1","Middle Water","0.4","3.4","<0.02","0.26","0.063","<0.002","0.25","73","5","90","7","8","27.9","26.6"
"Mirs Bay","MM2","2022-07-06","1","Bottom Water","0.2","5.2","0.02","0.22","0.052","<0.002","0.2","49","3.3","92","8.4","7.8","27","30.8"
"Mirs Bay","MM2","2022-08-22","1","Surface Water","0.7","2.7","0.03","0.15","0.009","<0.002","0.02","93","5.9","<1","11.9","7.6","31.5","28.1"
"Mirs Bay","MM2","2022-08-22","1","Middle Water","0.7","2","0.03","0.19","0.014","<0.002","0.07","96","6.2","1","6.3","7.6","29.8","29.3"
"Mirs Bay","MM2","2022-08-22","1","Bottom Water","0.5","3","0.04","0.24","0.026","0.01","0.11","62","4.1","<1","16.4","7.4","28.2","30.7"
"Mirs Bay","MM2","2022-09-16","1","Surface Water","0.6","2.3","0.06","0.27","0.008","<0.002","0.03","87","5.6","<1","2.9","7.5","29.7","31.8"
"Mirs Bay","MM2","2022-09-16","1","Middle Water","0.7","1.1","0.06","0.26","0.007","<0.002","0.03","97","6.3","<1","11.4","7.4","28.8","32"
"Mirs Bay","MM2","2022-09-16","1","Bottom Water","0.6","1.6","0.07","0.29","0.012","0.01","0.03","70","4.6","<1","11.6","7.4","28.1","32.3"
"Mirs Bay","MM2","2022-10-14","1","Surface Water","0.3","1.5","0.04","0.42","0.01","<0.002","0.05","82","5.4","<1","4.4","8.1","27.5","32.3"
"Mirs Bay","MM2","2022-10-14","1","Middle Water","0.2","1.3","0.04","0.54","0.012","<0.002","0.04","88","5.8","<1","4.8","8.1","27.6","32.4"
"Mirs Bay","MM2","2022-10-14","1","Bottom Water","0.2","1.4","0.05","0.36","0.012","0.008","0.06","87","5.7","<1","4.8","8.1","27.6","32.5"
"Mirs Bay","MM2","2022-11-14","1","Surface Water","0.7","1.3","0.05","0.48","0.011","<0.002","0.02","93","6.4","<1","7.2","7.4","24.7","33"
"Mirs Bay","MM2","2022-11-14","1","Middle Water","0.7","2.2","0.05","0.34","0.012","<0.002","0.02","115","8","<1","16.7","7.4","24.4","33"
"Mirs Bay","MM2","2022-11-14","1","Bottom Water","0.4","3.1","0.08","0.53","0.021","0.012","0.07","93","6.5","<1","23","7.3","24","33.1"
"Mirs Bay","MM2","2022-12-15","1","Surface Water","1.5","3.3","0.05","0.67","0.039","<0.002","0.09","94","7.1","2","1.6","7.5","20","32.8"
"Mirs Bay","MM2","2022-12-15","1","Middle Water","1.5","3.4","0.04","0.59","0.029","<0.002","0.07","93","7","2","1.8","7.5","20","32.9"
"Mirs Bay","MM2","2022-12-15","1","Bottom Water","2.1","2.5","0.05","0.59","0.03","<0.002","0.07","90","6.8","5","5.3","7.5","19.9","32.9"
"Mirs Bay","MM2","2023-01-13","1","Surface Water","0.3","1.1","0.06","0.8","0.062","<0.002","0.1","83","6.4","1","4.2","7.4","18.7","32.9"
"Mirs Bay","MM2","2023-01-13","1","Middle Water","<0.1","2.8","0.07","0.76","0.045","<0.002","0.07","92","7.1","5","7","7.4","18.2","33"
"Mirs Bay","MM2","2023-01-13","1","Bottom Water","<0.1","4.2","0.06","0.8","0.048","<0.002","0.07","88","6.8","1","2.1","7.4","18.1","33.1"
"Mirs Bay","MM2","2023-02-20","1","Surface Water","0.8","2.7","0.04","0.44","0.024","<0.002","0.04","85","6.5","<1","3.4","7.5","18.6","32.9"
"Mirs Bay","MM2","2023-02-20","1","Middle Water","0.7","2.8","0.04","0.45","0.021","<0.002","0.03","100","7.7","<1","2.5","7.5","18.4","32.9"
"Mirs Bay","MM2","2023-02-20","1","Bottom Water","0.5","1.7","0.07","0.41","0.026","<0.002","0.04","96","7.5","<1","1.5","7.5","18.2","32.9"
"Mirs Bay","MM2","2023-03-15","1","Surface Water","0.8","2.8","0.04","0.24","0.021","<0.002","0.04","98","7.3","<1","0.5","7.4","20.4","33.1"
"Mirs Bay","MM2","2023-03-15","1","Middle Water","0.5","6.8","0.04","0.41","0.022","<0.002","0.03","99","7.4","<1","0.6","7.4","20.1","33.2"
"Mirs Bay","MM2","2023-03-15","1","Bottom Water","0.4","2.5","0.05","0.54","0.023","<0.002","0.03","99","7.4","<1","0.5","7.4","20","33.2"
"Mirs Bay","MM2","2023-04-20","1","Surface Water","0.8","1.4","0.04","0.52","0.03","<0.002","0.06","97","6.8","<1","0.8","7.2","24.2","33.1"
"Mirs Bay","MM2","2023-04-20","1","Middle Water","0.5","3","0.03","0.52","0.032","<0.002","0.05","91","6.3","3","2.4","7.2","23.7","33.3"
"Mirs Bay","MM2","2023-04-20","1","Bottom Water","0.4","5.5","0.06","0.55","0.04","<0.002","0.04","82","5.8","4","4.3","7.1","23.1","33.4"
"Mirs Bay","MM2","2023-05-19","1","Surface Water","0.6","3.5","0.04","0.63","0.01","0.006","0.02","96","6.5","<1","0.7","7.5","25.7","33.4"
"Mirs Bay","MM2","2023-05-19","1","Middle Water","0.4","2.5","0.04","0.6","0.017","0.007","0.02","100","6.7","<1","0.4","7.5","26","33.3"
"Mirs Bay","MM2","2023-05-19","1","Bottom Water","0.6","3.6","0.04","0.42","0.02","0.006","0.03","92","6.3","<1","0.9","7.5","25.1","33.4"
"Mirs Bay","MM2","2023-06-16","1","Surface Water","1.8","1.8","0.03","0.4","0.03","0.003","0.09","111","7.2","<1","2.6","8.4","29.2","29"
"Mirs Bay","MM2","2023-06-16","1","Middle Water","0.7","1.5","0.03","0.35","0.038","0.012","0.06","154","9.8","<1","2.2","8.2","30","31.3"
"Mirs Bay","MM2","2023-06-16","1","Bottom Water","0.5","2.2","0.04","0.67","0.046","0.016","0.12","87","5.6","2","4.2","8","29","32.3"
"Mirs Bay","MM2","2023-07-23","1","Surface Water","0.2","2.8","0.04","0.25","0.008","<0.002","0.02","98","6.1","1","0.7","8.2","30.7","32.2"
"Mirs Bay","MM2","2023-07-23","1","Middle Water","<0.1","2","0.04","0.16","<0.005","<0.002","0.02","114","7.3","<1","0.9","8.2","29.6","32.7"
"Mirs Bay","MM2","2023-07-23","1","Bottom Water","<0.1","1.5","0.04","0.14","<0.005","0.002","0.02","87","5.6","<1","1.5","8.1","28.6","32.8"
"Mirs Bay","MM2","2023-08-10","1","Surface Water","1.1","2","0.04","0.16","0.012","<0.002","0.03","109","7","<1","1.1","8.3","29.2","32.7"
"Mirs Bay","MM2","2023-08-10","1","Middle Water","1","2","0.25","0.6","0.009","0.006","0.03","30","2","<1","1.2","7.9","25.5","33.6"
"Mirs Bay","MM2","2023-08-10","1","Bottom Water","0.7","2.5","0.08","0.37","0.018","0.01","0.07","38","2.6","1","3.3","8","24.2","33.9"
"Mirs Bay","MM2","2023-09-04","1","Surface Water","1.6","5.2","0.05","0.24","0.007","<0.002","0.01","101","6.6","<1","1.4","7.9","28.2","30.7"
"Mirs Bay","MM2","2023-09-04","1","Middle Water","1.2","4.2","0.08","0.26","0.009","0.009","0.01","88","6","26","1.9","7.7","24.9","33"
"Mirs Bay","MM2","2023-09-04","1","Bottom Water","0.6","3.8","0.17","0.18","0.008","0.013","0.04","66","4.6","43","1.6","7.6","24.2","33.4"
"Mirs Bay","MM2","2023-10-26","1","Surface Water","0.6","4.7","0.03","0.26","0.009","0.002","0.01","87","5.8","<1","1.4","7.9","26.8","31.4"
"Mirs Bay","MM2","2023-10-26","1","Middle Water","0.9","3.1","0.04","0.28","0.023","0.004","0.03","103","6.9","1","1.3","7.8","26.6","31.5"
"Mirs Bay","MM2","2023-10-26","1","Bottom Water","0.3","6","0.04","0.31","0.007","0.006","0.05","85","5.7","<1","1.4","7.8","26.3","31.7"
"Mirs Bay","MM2","2023-11-27","1","Surface Water","0.6","2.4","0.06","0.12","<0.005","0.004","<0.01","81","5.7","<1","0.5","8.3","24","32.5"
"Mirs Bay","MM2","2023-11-27","1","Middle Water","0.6","2.2","0.08","0.11","<0.005","<0.002","<0.01","108","7.6","<1","0.4","8.3","23.8","32.5"
"Mirs Bay","MM2","2023-11-27","1","Bottom Water","0.7","2.4","0.07","0.12","<0.005","0.002","<0.01","102","7.1","<1","0.5","8.2","23.7","32.5"
"Mirs Bay","MM2","2023-12-16","1","Surface Water","0.8","1.7","0.05","0.12","0.011","<0.002","0.03","89","6.3","<1","0.4","8","23","32.6"
"Mirs Bay","MM2","2023-12-16","1","Middle Water","0.9","1.5","0.06","0.15","0.009","0.003","0.06","88","6.3","<1","0.4","8","23","32.6"
"Mirs Bay","MM2","2023-12-16","1","Bottom Water","0.9","2.8","0.07","0.16","0.006","0.002","0.03","87","6.2","<1","0.4","8","23","32.7"
"Mirs Bay","MM2","2024-01-10","1","Surface Water","2.1","6.8","0.02","0.08","0.016","<0.002","0.03","71","5.3","<1","0.7","8.2","19.9","33.3"
"Mirs Bay","MM2","2024-01-10","1","Middle Water","2.3","2.5","0.03","0.12","0.014","<0.002","0.02","101","7.6","<1","0.7","8.2","19.8","33.3"
"Mirs Bay","MM2","2024-01-10","1","Bottom Water","2.4","4","0.03","0.09","0.018","<0.002","0.03","103","7.7","<1","0.7","8.1","19.7","33.3"
"Mirs Bay","MM2","2024-02-23","1","Surface Water","2.3","7.2","0.03","0.2","0.014","<0.002","0.03","81","6","<1","0.2","8.2","20.6","33.8"
"Mirs Bay","MM2","2024-02-23","1","Middle Water","2.2","4.4","0.04","0.18","0.017","<0.002","0.03","100","7.4","<1","0.4","8.2","20.6","33.8"
"Mirs Bay","MM2","2024-02-23","1","Bottom Water","3.5","3.5","0.04","0.22","0.018","<0.002","0.03","92","6.9","<1","0.7","8.2","19.8","33.9"
"Mirs Bay","MM2","2024-03-22","1","Surface Water","0.9","3.6","0.08","0.22","0.026","<0.002","0.04","106","7.9","<1","1.3","8","20.4","34"
"Mirs Bay","MM2","2024-03-22","1","Middle Water","0.8","4.8","0.06","0.1","0.023","<0.002","0.03","103","7.7","<1","1.5","8","19.8","34.1"
"Mirs Bay","MM2","2024-03-22","1","Bottom Water","0.7","5.4","0.08","0.11","0.022","<0.002","0.03","95","7.1","<1","2.6","8","19.5","34.2"
"Mirs Bay","MM2","2024-04-25","1","Surface Water","1","4.3","0.06","0.36","0.046","<0.002","0.14","100","6.9","9","1.7","8.2","25.2","31.1"
"Mirs Bay","MM2","2024-04-25","1","Middle Water","<0.1","6","0.06","0.26","0.034","<0.002","0.08","82","5.6","17","1.9","8.2","25.2","32.5"
"Mirs Bay","MM2","2024-04-25","1","Bottom Water","<0.1","9.5","0.06","0.3","0.03","0.003","0.07","86","5.8","9","2.4","8.2","25.4","33.4"
"Mirs Bay","MM2","2024-05-13","1","Surface Water","1.7","5.6","0.05","0.24","0.011","<0.002","0.09","87","5.8","2","1.3","8.2","27","30.2"
"Mirs Bay","MM2","2024-05-13","1","Middle Water","1.9","3.9","0.05","0.19","0.009","<0.002","0.06","98","6.6","7","1.6","8.2","26.5","30.9"
"Mirs Bay","MM2","2024-05-13","1","Bottom Water","1.7","2.6","0.05","0.22","0.015","<0.002","0.06","96","6.5","3","2.9","8.2","26.1","31.3"
"Mirs Bay","MM2","2024-06-14","1","Surface Water","1.1","1.3","0.04","0.16","0.035","<0.002","0.08","94","6.3","80","5","8.1","27.4","28.2"
"Mirs Bay","MM2","2024-06-14","1","Middle Water","0.7","3.7","0.04","0.21","0.025","<0.002","0.08","90","6.1","38","4.9","8","26.9","30"
"Mirs Bay","MM2","2024-06-14","1","Bottom Water","0.7","4.8","0.05","0.23","0.034","0.004","0.12","66","4.5","28","5","8","26.7","29.9"
"Mirs Bay","MM2","2024-07-18","1","Surface Water","1.3","6","0.13","0.53","0.013","<0.002","0.23","105","6.8","<1","1.4","8.5","31","25.5"
"Mirs Bay","MM2","2024-07-18","1","Middle Water","1.1","2.3","0.05","0.52","0.024","0.007","0.23","84","5.4","1","2.6","8.4","30.9","25.6"
"Mirs Bay","MM2","2024-07-18","1","Bottom Water","0.4","5.8","0.07","0.42","0.02","<0.002","0.22","66","4.3","1","4.8","8.2","30.8","25.6"
"Mirs Bay","MM2","2024-08-15","1","Surface Water","0.4","1.3","0.09","0.23","0.012","0.002","0.05","79","5.2","<1","0.7","8.3","27.8","32.2"
"Mirs Bay","MM2","2024-08-15","1","Middle Water","0.9","4.6","0.12","0.3","0.006","0.008","0.07","84","5.8","3","2.6","8","24.3","34.1"
